day,px,f8,carry
2025-03-21 00:00:00+00:00,84147.86,-3.2387770178185394e-06,-1.578465730027121e-05
2025-03-22 00:00:00+00:00,83951.01,-2.379892140518409e-05,-7.415084885150844e-05
2025-03-23 00:00:00+00:00,85363.55,-8.207832901740693e-06,-1.4491390596122241e-05
2025-03-24 00:00:00+00:00,87470.83,-4.161366845168056e-06,-1.698313142685082e-05
2025-03-25 00:00:00+00:00,87503.36,-3.232004708384131e-07,3.3628623791078396e-06
2025-03-26 00:00:00+00:00,86844.17,2.8333086932661053e-06,6.642623947638568e-06
2025-03-27 00:00:00+00:00,87340.7,-7.466653543507127e-06,-2.0239753566860805e-05
2025-03-28 00:00:00+00:00,84425.0,-5.3326268588469925e-06,-1.612297410247922e-05
2025-03-29 00:00:00+00:00,82368.67,-2.502642239542859e-05,-9.640277793884442e-05
2025-03-30 00:00:00+00:00,82402.68,-8.552977045784385e-05,-0.0002824944067382004
2025-03-31 00:00:00+00:00,82391.19,-3.517877280279124e-05,-5.151909022844738e-05
2025-04-01 00:00:00+00:00,85102.3,2.4767994888441167e-05,7.055539825652635e-05
2025-04-02 00:00:00+00:00,82798.9,1.7527239809574464e-06,8.886021945108995e-06
2025-04-03 00:00:00+00:00,82699.6,2.9391159469568834e-06,1.5566964357074606e-05
2025-04-04 00:00:00+00:00,84028.28,7.25246409498866e-06,2.3222029950555076e-05
2025-04-05 00:00:00+00:00,83154.43,1.372245181032959e-05,2.9207542889388236e-05
2025-04-06 00:00:00+00:00,77997.93,-2.8486641896436734e-06,-2.3518240313071994e-05
2025-04-07 00:00:00+00:00,79927.97,-1.5369125608473757e-06,8.045024406373087e-06
2025-04-08 00:00:00+00:00,76657.08,1.169320543328359e-05,5.825717288163962e-05
2025-04-09 00:00:00+00:00,83046.05,6.659999217190562e-06,3.8017823899473468e-06
2025-04-10 00:00:00+00:00,79649.29,2.183260331453438e-06,2.3831322111920746e-06
2025-04-11 00:00:00+00:00,83388.94,5.769719933653931e-06,3.122893317150549e-05
2025-04-12 00:00:00+00:00,85338.13,4.9379632929969126e-05,0.0001559677192132397
2025-04-13 00:00:00+00:00,83308.32,3.711019935624338e-05,0.00010005904350686936
2025-04-14 00:00:00+00:00,84501.8,4.721019570324338e-06,-1.3899948276709686e-05
2025-04-15 00:00:00+00:00,83831.22,-9.475040854823635e-06,-1.0841453133017101e-05
2025-04-16 00:00:00+00:00,84467.72,-9.73930962570785e-07,-3.2001305850917345e-06
2025-04-17 00:00:00+00:00,84739.1,1.2324980346362737e-06,4.474075532339027e-06
2025-04-18 00:00:00+00:00,84519.1,1.9750981510695084e-07,8.021603524098577e-07
2025-04-19 00:00:00+00:00,85249.44,2.3569198694021137e-05,7.690426896865149e-05
2025-04-20 00:00:00+00:00,84835.77,5.4094451318862215e-06,1.2666647892394486e-05
2025-04-21 00:00:00+00:00,87171.83,2.3392786481678698e-05,8.18595420892612e-05
2025-04-22 00:00:00+00:00,92807.24,2.852460349448433e-05,4.3324604149101935e-05
2025-04-23 00:00:00+00:00,93818.4,-1.013037735440852e-05,-3.7110294117517324e-05
2025-04-24 00:00:00+00:00,93473.52,-3.333540992525649e-05,-0.00010190265472716542
2025-04-25 00:00:00+00:00,94928.65,-3.531722663590609e-05,-7.405221261283241e-05
2025-04-26 00:00:00+00:00,94822.6,5.881514942986564e-06,2.2788001362686462e-05
2025-04-27 00:00:00+00:00,93973.1,5.071574519091586e-06,1.4610847764171783e-05
2025-04-28 00:00:00+00:00,94840.18,4.620610344422308e-06,1.3764882308763155e-05
2025-04-29 00:00:00+00:00,94197.28,-1.9372432325577034e-07,-6.901294821682175e-08
2025-04-30 00:00:00+00:00,94134.44,1.4539575639995993e-07,1.517528856119672e-07
2025-05-01 00:00:00+00:00,96415.98,5.081144403731903e-06,1.7363768980736173e-05
2025-05-02 00:00:00+00:00,96685.58,5.373325712930125e-05,0.0001600661952705632
2025-05-03 00:00:00+00:00,96195.94,4.031797603821576e-06,1.1143803204858765e-05
2025-05-04 00:00:00+00:00,95020.72,3.1388468032018136e-06,9.481948511443685e-06
2025-05-05 00:00:00+00:00,95046.99,1.096930936664951e-05,4.360166353666173e-05
2025-05-06 00:00:00+00:00,96247.28,1.6716183288417257e-05,5.349609807820424e-05
2025-05-07 00:00:00+00:00,97266.6,2.603056534482398e-05,7.545447584206763e-05
2025-05-08 00:00:00+00:00,102993.68,6.79061730913885e-05,0.00023593303649541755
2025-05-09 00:00:00+00:00,102793.69,0.00010002399955215113,0.00026245515355626583
2025-05-10 00:00:00+00:00,103608.65,6.055496237290149e-05,0.00021855465153403542
2025-05-11 00:00:00+00:00,103814.46,0.0001493240718190979,0.00046718748400089767
2025-05-12 00:00:00+00:00,102857.74,7.232238296021133e-05,0.00016358991779542506
2025-05-13 00:00:00+00:00,104140.36,4.411133881457604e-05,0.00017157495407778552
2025-05-14 00:00:00+00:00,103529.57,9.103022113566001e-05,0.00024604827523424003
2025-05-15 00:00:00+00:00,103518.97,4.425007109778121e-05,0.0001199035837018887
2025-05-16 00:00:00+00:00,103545.22,3.053194534289897e-05,0.00011468880528139339
2025-05-17 00:00:00+00:00,103076.54,4.8891919604141605e-05,0.00016602044864033496
2025-05-18 00:00:00+00:00,105972.49,0.000133166481819942,0.0004103625754496713
2025-05-19 00:00:00+00:00,105590.49,8.849138852979889e-05,0.00023948315962043208
2025-05-20 00:00:00+00:00,106810.37,0.00011226029762968125,0.00036968606082381217
2025-05-21 00:00:00+00:00,108800.03,0.0001062165801564193,0.0003289189559875948
2025-05-22 00:00:00+00:00,111057.33,0.0001834176731807222,0.0005142023384158636
2025-05-23 00:00:00+00:00,107822.15,8.725334496455628e-05,0.00024528594980836513
2025-05-24 00:00:00+00:00,108103.6,1.0426303693499229e-05,3.121024513445452e-05
2025-05-25 00:00:00+00:00,109210.45,2.2113157423079238e-05,5.8626724073752715e-05
2025-05-26 00:00:00+00:00,109227.26,9.025964622759263e-05,0.0003165303934562097
2025-05-27 00:00:00+00:00,109073.53,7.612893424981218e-05,0.00018488965611206158
2025-05-28 00:00:00+00:00,107432.36,-4.573656324672679e-06,-2.729351392488975e-05
2025-05-29 00:00:00+00:00,105937.51,1.6489843211933644e-05,5.549456635231638e-05
2025-05-30 00:00:00+00:00,104013.59,-3.2390713058821895e-06,-1.0171883095872407e-05
2025-05-31 00:00:00+00:00,104689.04,-5.715241371939435e-06,-1.6215066272373053e-05
2025-06-01 00:00:00+00:00,105553.78,2.3875897316778635e-06,1.2515105011717817e-05
2025-06-02 00:00:00+00:00,105708.68,1.4151976179328136e-06,-4.234042874389313e-06
2025-06-03 00:00:00+00:00,105817.64,6.751291723196065e-06,2.3415586803731313e-05
2025-06-04 00:00:00+00:00,104842.1,1.985211274517026e-06,5.291500323639272e-06
2025-06-05 00:00:00+00:00,101548.64,1.0093401492232885e-06,3.6796613376269826e-06
2025-06-06 00:00:00+00:00,104560.17,-1.701499770352508e-05,-5.199120159410301e-05
